,,City,Company,Link,State,Title
indeed.com,564,New York,KnowledgeBase Marketing,www.indeed.com/rc/clk?jk=6ae856c3dd1060c0,NY,Associate Director Analytics
indeed.com,565,Plano,LoyaltyOne,www.indeed.com/rc/clk?jk=f1b81b421091c975,TX,"Associate Director, Advanced Analytics Job"
indeed.com,568,Plano,LoyaltyOne,www.indeed.com/rc/clk?jk=cd06e1af92c64760,TX,"Manager, Advanced Analytics Job"
indeed.com,569,Raleigh-Durham,MetLife GTO,www.indeed.com/rc/clk?jk=49609034453473bd,NC,Principal Branch Network Architect
indeed.com,570,Minneapolis,The Robinson/Diamond Resource Group,www.indeed.com/rc/clk?jk=1a052c98b8ccd7de,MN,IT Manager Data and Analytics
indeed.com,571,Los Gatos,Netflix,www.indeed.com/rc/clk?jk=81458f381de808aa,CA,Senior Data Scientist - Streaming Science & Algorithms
indeed.com,572,Dallas,The Robinson/Diamond Resource Group,www.indeed.com/rc/clk?jk=e0cf97f6aca9283d,TX,IT Manager Data and Analytics
indeed.com,573,Laurel,The Johns Hopkins Applied Physics Laboratory,www.indeed.com/rc/clk?jk=6627e6afd6069154,MD,Maritime Threat and Operations Assessment Analyst
indeed.com,574,San Francisco,HotelTonight,www.indeed.com/rc/clk?jk=6fbf1e7acf2639ad,CA,Director Analytics
indeed.com,575,Provo,"Insidesales.com., Inc",www.indeed.com/rc/clk?jk=ccd24038ea887b76,UT,Implementation Consultant
indeed.com,576,Stamford,Epsilon,www.indeed.com/rc/clk?jk=abc588d9ddd2cda6,CT,"Vice President, ECommerce"
indeed.com,577,Hartford,The Hartford Financial Services,www.indeed.com/rc/clk?jk=add0129f26a2b61a,CT,Data Science Summer Internship 2015
indeed.com,578,Cincinnati,Epsilon,www.indeed.com/rc/clk?jk=56bbcb78ebc2f0b8,OH,Analytic Consultant
indeed.com,579,Chicago,Epsilon,www.indeed.com/rc/clk?jk=fee7a7186e94246c,IL,"Mgr, Production"
indeed.com,580,Minneapolis,Epsilon,www.indeed.com/rc/clk?jk=97ef29f8019a7394,MN,Client Account Executive
indeed.com,581,Santa Clara,McAfee,www.indeed.com/rc/clk?jk=66d130a4b5eea223,CA,Product Manager ''Growth Hacker''
indeed.com,582,Dallas,MarketLinc,www.indeed.com/rc/clk?jk=285a9c637910a58e,TX,Content Marketing Manager
indeed.com,584,Chicago,Pentagon Federal Credit Union,www.indeed.com/rc/clk?jk=21a1113c67735d0c,IL,Marketing Quantitative Manager - Marketing Analyst
indeed.com,585,Allentown,Kforce,www.indeed.com/rc/clk?jk=92a0cffdd650585d,PA,Systems Engineer
indeed.com,586,Austin,Civitas Learning,www.indeed.com/rc/clk?jk=9f9f5668edde9234,TX,Product Data Scientist
indeed.com,587,Madison,The Robinson/Diamond Resource Group,www.indeed.com/rc/clk?jk=bbe98d6e39505e3a,WI,IT Manager Data and Analytics
indeed.com,589,Raleigh-Durham,MetLife,www.indeed.com/rc/clk?jk=e7d44cb5151283a1,NC,Principal Branch Network Architect
indeed.com,590,New York,Pentagon Federal Credit Union,www.indeed.com/rc/clk?jk=7dba03bd847559d5,NY,Marketing Quantitative Manager - Marketing Analyst
indeed.com,591,Los Angeles,MarketShare,www.indeed.com/rc/clk?jk=c6b34903b4fdae85,CA,Sr. Data Engineer
indeed.com,592,Dallas,Pentagon Federal Credit Union,www.indeed.com/rc/clk?jk=3b9855595dce52d5,TX,Marketing Quantitative Manager - Marketing Analyst
indeed.com,593,Los Angeles,Pentagon Federal Credit Union,www.indeed.com/rc/clk?jk=7c11de37b9604e16,CA,Marketing Quantitative Manager - Marketing Analyst
indeed.com,594,Houston,Pentagon Federal Credit Union,www.indeed.com/rc/clk?jk=fdaa2a8b1eafc547,TX,Marketing Quantitative Manager - Marketing Analyst
indeed.com,595,Stamford,Epsilon,www.indeed.com/rc/clk?jk=708dca5b2c0d50fb,CT,"Mgr, Project"
indeed.com,596,Plano,LoyaltyOne,www.indeed.com/rc/clk?jk=c6e92b0bd377d929,TX,"Manager, Advanced Analytics"
indeed.com,597,Charlotte,Pentagon Federal Credit Union,www.indeed.com/rc/clk?jk=047be369239c7910,NC,Marketing Quantitative Manager - Marketing Analyst
indeed.com,598,San Francisco,Minted,www.indeed.com/rc/clk?jk=97c7fab5ea4f59e8,CA,Director of Analytics
indeed.com,599,San Mateo,Roblox,www.indeed.com/rc/clk?jk=9076b9d668cfb7cb,CA,Data Scientist
indeed.com,602,Los Gatos,Netflix,www.indeed.com/rc/clk?jk=9c111de1f37237f8,CA,Senior Data Scientist - Finance and Customer Analytics
indeed.com,603,Broomfield,Analytic Partners,www.indeed.com/rc/clk?jk=daa9e79cd632420f,CO,Analyst
indeed.com,604,Milwaukee,Aurora HealthCare,www.indeed.com/rc/clk?jk=8b54f8839f076746,WI,Workforce Planning Manager (HR Analytics & Strategy)
indeed.com,605,Plano,LoyaltyOne,www.indeed.com/rc/clk?jk=437950a213b1aa95,TX,"Associate Director, Advanced Analytics"
indeed.com,608,Pittsburgh,Highmark Health,www.indeed.com/rc/clk?jk=d12d6d6f7657e0b4,PA,Associate Decision Support Analyst
indeed.com,609,Los Angeles,Rentrak,www.indeed.com/rc/clk?jk=3e1491323080795d,CA,Director of Analytics
indeed.com,610,Cincinnati,Nigel Frank International Limited,www.indeed.com/rc/clk?jk=e87bf2b9cc151426,OH,"BI Architect-MS Business Intelligence-Cincinnati, OH -120-130K"
indeed.com,611,New York,"Analytic Recruiting, Inc.",www.indeed.com/rc/clk?jk=a362af8e8d6c62b6,NY,"VP/SVP Financial Services Vertical - New York, NY"
indeed.com,612,Los Angeles,Two Nil,www.indeed.com/rc/clk?jk=f260abdae47a326b,CA,Marketing Analyst
indeed.com,613,White Plains,Reader's Digest,www.indeed.com/rc/clk?jk=d663027077e5a2e6,NY,Senior Manager - Business Intelligence and Analytics
indeed.com,615,Hingham,Talbots Inc.,www.indeed.com/rc/clk?jk=fcd8d34665b23072,MA,"Director, Customer Marketing Analytics"
indeed.com,616,Norwalk,FICO,www.indeed.com/rc/clk?jk=04b4624b904b6979,CT,Decision Management Tools Architect
indeed.com,617,Miami,Royal Caribbean Cruises Ltd.,www.indeed.com/rc/clk?jk=d8a9ae3dafa0b63a,FL,"Account Executive, Sr. One to One Marketing"
indeed.com,618,Chicago,United Airlines,www.indeed.com/rc/clk?jk=51d488142c56435c,IL,"Senior Analyst - Product Optimization - Chicago, IL (Marketing)"
indeed.com,619,Boston,Natixis Global Asset Management,www.indeed.com/rc/clk?jk=639f77b666ed8d55,MA,ETL Developer
indeed.com,620,Cambridge,Akamai Technologies,www.indeed.com/rc/clk?jk=e60d310802a8fdc1,MA,Senior Performance Engineer Job
indeed.com,621,Irvine,"Alteryx, Inc.",www.indeed.com/rc/clk?jk=b814a073590788aa,CA,Marketing Programs Manager
indeed.com,622,Bellevue,Tmobile,www.indeed.com/rc/clk?jk=bb4449a841e8687f,WA,Sr Statistician
indeed.com,623,Louisville,Kforce,www.indeed.com/rc/clk?jk=546906a2a64ef8f1,KY,Sr. Programmer/Analyst - Database
indeed.com,624,Austin,Phunware,www.indeed.com/rc/clk?jk=f2e16e05b9e2c180,TX,Senior Developer - Big Data
indeed.com,626,Naples,Arthrex,www.indeed.com/rc/clk?jk=e196781dd0b98e41,FL,Sr. Manufacturing Engineer - Molding Process
indeed.com,627,New York,MarketShare,www.indeed.com/rc/clk?jk=223821f4cf901a45,NY,Strategy Analyst
indeed.com,628,Emeryville,Elevate Recruiting Group,www.indeed.com/rc/clk?jk=6b432ca04fb122be,CA,Analytics Engineer
indeed.com,629,Boston,Analytic Recruiting,www.indeed.com/rc/clk?jk=a80547fab46b006d,NY,Algorithm Engineer - Digital Advertising
indeed.com,631,Irving,Epsilon,www.indeed.com/rc/clk?jk=0c80bc4c9e3fa6b5,TX,Lead Strategic Consultant
indeed.com,632,West Chester,Cornerstone Brands,www.indeed.com/rc/clk?jk=586decabba82e6b1,OH,Marketing Statistician
indeed.com,633,Jersey City,Infinity Consulting Solutions,www.indeed.com/rc/clk?jk=45c0e76eef182f69,NJ,Data Scientist
indeed.com,634,Seattle,"Amazon Fulfillment Svcs, Inc",www.indeed.com/rc/clk?jk=4f6d531e166b8d79,WA,Sr. Manager - Research Science
indeed.com,635,Stamford,EnergeiaWorks,www.indeed.com/rc/clk?jk=e6578367217e998e,CT,Data Scientist
indeed.com,636,Rochester Hills,Epsilon,www.indeed.com/rc/clk?jk=11b7d9d30438be0e,MI,Analytic Consultant
indeed.com,638,San Francisco,Forio,www.indeed.com/cmp/Forio/jobs/Enterprise-Software-Sales-Professional-dab9abeeac8135b5?r=1,CA,Enterprise Software Sales Professional-- Predictive Analytics
indeed.com,639,San Francisco,IO Data Centers,www.indeed.com/rc/clk?jk=64df481d384981b6,CA,Senior Software Engineer - Machine Learning
indeed.com,640,San Jose,FICO,www.indeed.com/rc/clk?jk=117401de0950dc51,CA,Web Developer (HTML CSS JAVASCRIPT)
indeed.com,641,Bowie,Inovalon,www.indeed.com/rc/clk?jk=afa11948adf03573,MD,Senior Business Analyst
indeed.com,642,Jersey City,JPMorgan Chase,www.indeed.com/rc/clk?jk=b445d944389f64db,NJ,"Strategic Risk Manager, VP - Risk Portfolio & Analytics - Mortgage Banking (Jersey City, NJ)"
indeed.com,644,United States,Talent Partners / IT Services,www.indeed.com/rc/clk?jk=891e382708f456b0,,Strategy & Advanced Analytics Leader
indeed.com,645,Orlando,Walt Disney Parks & Resorts Careers,www.indeed.com/rc/clk?jk=ee4ea3f07eb35660,FL,Guest Experience Analytics Manager
indeed.com,647,Pittsburgh,Highmark Health,www.indeed.com/rc/clk?jk=1932a8b2e6b8c52e,PA,Decision Support Analyst
indeed.com,648,Washington,IBM,www.indeed.com/rc/clk?jk=2e5d437b6d1f50af,DC,IBM Global Business Services (GBS) Strategy & Analytics Consultant (Analytics) - Public Sector
indeed.com,649,New York,IPG Mediabrands,www.indeed.com/rc/clk?jk=146add0e785ee0ca,NY,"Manager, Ad Operations"
indeed.com,650,San Francisco,Epsilon,www.indeed.com/rc/clk?jk=7da7849382d7ffb9,CA,"Director, CRM Strategy"
indeed.com,651,United States,BarclayCard,www.indeed.com/rc/clk?jk=e267ddcbe11411b8,,PLCC-Lead Risk Modeling Analyst
indeed.com,652,Irving,Epsilon,www.indeed.com/rc/clk?jk=eed1f0dc94c48d43,TX,Relationship Manager
indeed.com,653,United States,Barclays,www.indeed.com/rc/clk?jk=ee09ff7816c864dd,,PLCC-Lead Risk Modeling Analyst
indeed.com,654,Hingham,Talbots Inc.,www.indeed.com/rc/clk?jk=30fab0bf34f335a8,MA,"Sr. Analyst, Circulation"
indeed.com,655,Santa Clara,Hitachi Data Systems,www.indeed.com/rc/clk?jk=18763e472429c5aa,CA,Software Developer-Storage
indeed.com,656,Austin,Revionics,www.indeed.com/rc/clk?jk=87484412d1bc1afc,TX,Technical Writer
indeed.com,657,Wilmington,Springleaf Financial Services,www.indeed.com/rc/clk?jk=37741df693b5a727,DE,Risk Analyst
indeed.com,658,Southfield,IHS,www.indeed.com/rc/clk?jk=418a55b2c9e8e193,MI,Sr. Analyst II
indeed.com,660,San Francisco,Golden Gate University,www.indeed.com/rc/clk?jk=5a43095dd6b370b6,CA,Senior Institutional Research Analyst
indeed.com,661,Emeryville,Elevate Recruiting Group,www.indeed.com/rc/clk?jk=11b6ec74a83cd0c7,CA,Principal Engineer
indeed.com,662,Racine,Nigel Frank International Limited,www.indeed.com/rc/clk?jk=a926a1cf310a68ec,WI,"BI Architect-MS Business Intelligence-Racine, WI-100-120K"
indeed.com,663,Richardson,Blue Cross Blue Shield,www.indeed.com/rc/clk?jk=250365b2da524838,TX,Director Analytics Consulting - Risk & Revenue Optimization
indeed.com,665,San Ramon,GE Corporate,www.indeed.com/rc/clk?jk=503159bd882a8eae,CA,Senior Security Analyst
indeed.com,666,Louisville,Ebit,www.indeed.com/rc/clk?jk=d85107ca98415576,KY,Senior Programmer/Developer - Database Focus
indeed.com,667,Englewood,Hitachi Data Systems,www.indeed.com/rc/clk?jk=42de76ad300184c3,CO,Lead Tools and Automation Engineer
indeed.com,668,Waltham,OPS Rules Management Consultant,www.indeed.com/rc/clk?jk=bf5e7cf698877f22,MA,Supply Chain Analyst
indeed.com,669,Redwood City,Rocket Fuel Inc.,www.indeed.com/rc/clk?jk=7b6eb57b1374a30b,CA,Software Engineering Internship (AI & Machine Learning) - 2015 Summer Intern
indeed.com,670,Irving,Epsilon,www.indeed.com/rc/clk?jk=5d083d770e055cd2,TX,Account Supervisor
indeed.com,671,Hingham,Talbots,www.indeed.com/rc/clk?jk=54633f983d5b9e13,MA,Sr. Analyst Circulation
indeed.com,672,Nashville,Uber,www.indeed.com/rc/clk?jk=224758bbb2cd1f3d,TN,"Operations and Logistics Manager: Business Intelligence - Nashville, TN"
indeed.com,673,Austin,HomeAway,www.indeed.com/rc/clk?jk=b79302ecdbbb7f64,TX,"Financial Analyst, Advertising"
indeed.com,674,Manhattan,TellApart,www.indeed.com/rc/clk?jk=e802073498e83081,NY,Client Services Manager
indeed.com,675,Milpitas,"Redolent, Inc",www.indeed.com/rc/clk?jk=eb466d0424db424c,CA,Engineering Manager - Big Data Algorithms & Core Engineering
indeed.com,676,Atlanta,Pentagon Federal Credit Union,www.indeed.com/rc/clk?jk=c60a2b1cf416cdf8,GA,Marketing Quantitative Manager - Marketing Analyst
indeed.com,677,Cambridge,Infor Global Solutions,www.indeed.com/rc/clk?jk=6e7c6a1aaf41a060,MA,Product Manager - Infor Dynamic Science Labs
indeed.com,678,Denver,Horizontal Integration,www.indeed.com/rc/clk?jk=5a8ce540459cdea0,CO,Director of Website Analytics
indeed.com,679,Englewood,Hitachi Data Systems,www.indeed.com/rc/clk?jk=786ffaed6ea79fab,CO,Senior Software Test Engineer
indeed.com,680,Raleigh-Durham,MetLife,www.indeed.com/rc/clk?jk=4c46a7252f18d57a,NC,Sr Database Administrator MS SQL Server
indeed.com,681,Boston,IQ Workforce,www.indeed.com/rc/clk?jk=86a83f6be1bd08a4,MA,Director of Strategic Digital Analytics
indeed.com,682,Draper,Progressive Leasing,www.indeed.com/rc/clk?jk=091041c0c64cc0a4,UT,Senior Database Engineer
indeed.com,683,Simsbury,The Hartford Financial Services,www.indeed.com/rc/clk?jk=2803cb9c73ae261b,CT,"Sr Research Analyst, Personal Lines Home"
indeed.com,685,Pittsburgh,Highmark Health,www.indeed.com/rc/clk?jk=820eac62c13b0e3d,PA,Senior Decision Support Analyst
indeed.com,687,Franklin,Take Care Health Systems,www.indeed.com/rc/clk?jk=2c79eb6656020b2d,TN,Analyst Sr. Client Reporting
indeed.com,688,Boston,Resource Technology Partners,www.indeed.com/rc/clk?jk=102a7d74f39c21f9,MA,Senior Analytics Engineer / Data Science Consultant
indeed.com,689,Seattle,Amazon Corporate LLC,www.indeed.com/rc/clk?jk=be6f46515b081ba7,WA,North American Capacity Planning Manager
indeed.com,690,New York,Deloitte,www.indeed.com/rc/clk?jk=e8847d74e9a89ef0,NY,Learning Solutions Senior Manager - Learning Technologies
indeed.com,691,New York,Deloitte,www.indeed.com/rc/clk?jk=3a400f18f0dd24ff,NY,Learning Solutions Senior Manager
indeed.com,692,Atlanta,Manhattan Associates,www.indeed.com/rc/clk?jk=d3104e19cc2aad5c,GA,Sr. Operations Research Scientist
indeed.com,693,Raleigh-Durham,MetLife,www.indeed.com/rc/clk?jk=3419c5d2e8e5ecb7,NC,Senior Data Center Network Engineer
indeed.com,694,Boston,Customer Portfolios,www.indeed.com/rc/clk?jk=53345623854edbf3,MA,Senior Marketing Analyst
indeed.com,696,New York,Resolution Media,www.indeed.com/rc/clk?jk=e6f42e9b40375fdf,NY,Director of Strategic Alliances
indeed.com,697,Scottsdale,Revionics,www.indeed.com/rc/clk?jk=7a7d1a19be1c4638,AZ,Systems Engineer
indeed.com,698,Foster City,Sling Media,www.indeed.com/rc/clk?jk=6a0b3c01010f2c8b,CA,Staff Programmer/Analyst
indeed.com,699,Austin,Revionics,www.indeed.com/rc/clk?jk=aef02b30037d37ad,TX,Systems Engineer
indeed.com,700,San Bruno,Walmart,www.indeed.com/rc/clk?jk=ad0fa0baf39b2971,CA,Distinguished Architect WalmartLabs
indeed.com,701,Bellevue,Hotwire,www.indeed.com/rc/clk?jk=a48aefb8f8f7cab6,WA,Machine Learning Scientist
indeed.com,702,Eden Prairie,UnitedHealth Group,www.indeed.com/rc/clk?jk=904e322a60f6c47f,MN,Principal Statistical Programmer
indeed.com,703,Roseville,Revionics,www.indeed.com/rc/clk?jk=b6fda3ffbc5042c0,CA,Systems Engineer
indeed.com,704,Minneapolis,Epsilon,www.indeed.com/rc/clk?jk=c5b49c24a697c435,MN,Production Artist
indeed.com,705,New York,Analytic Partners,www.indeed.com/rc/clk?jk=2f47cc5cbad0d1d8,NY,Analyst
indeed.com,708,Columbia,Leidos,www.indeed.com/rc/clk?jk=405854425a3817ce,MD,Operations Research Systems Analyst (ORSA) SR Job
indeed.com,711,Los Angeles,Forever 21,www.indeed.com/rc/clk?jk=5e082141146bcc6d,CA,"Director, Digital CRM Marketing"
indeed.com,712,United States,Tenaris,www.indeed.com/rc/clk?jk=fd537471ff2d50a0,,"IT Architecture Project Leader - Houston, TX"
indeed.com,713,New York,Resolution Media,www.indeed.com/rc/clk?jk=7659916ea420f75d,NY,Director of Product Management
indeed.com,715,United States,Aginity,www.indeed.com/rc/clk?jk=b1dd11f55a5c7791,,Sales Engineer
indeed.com,716,Norcross,Pentagon Federal Credit Union,www.indeed.com/rc/clk?jk=2078b5d13fd33e8a,GA,Manager - Marketing Analytics - Marketing Analyst - Senior Marketing Analyst
indeed.com,717,Kansas City,Nigel Frank International Limited,www.indeed.com/rc/clk?jk=2e5fa6bbd8f15968,MO,"BI Architect-MS Business Intelligence-Kansas City, MO -120-130K"
indeed.com,718,Redwood City,Elevate Recruiting Group,www.indeed.com/rc/clk?jk=fa944b75f6fa8c4b,CA,Sr. Analytic Scientist/Engineer
indeed.com,719,Lincoln,Amica Insurance,www.indeed.com/rc/clk?jk=97b1864ba37dcc1a,RI,Modeling Research Analyst (Data Scientist)
indeed.com,720,Provo,InsideSales.com,www.indeed.com/rc/clk?jk=929ab5b73fe5fd6e,UT,Website Testing Specialist
indeed.com,722,San Diego,Certona,www.indeed.com/rc/clk?jk=bc60dd3707fb8917,CA,Pre Sales Consultant (SaaS / Digital Marketing Experience)
indeed.com,723,New York,TTS Staffing,www.indeed.com/rc/clk?jk=16cf6fb9d6d8d706,NY,Senior Data Scientist
indeed.com,724,Chicago,Analytic Recruiting,www.indeed.com/rc/clk?jk=e0ceb14f8835420c,IL,"Director, Marketing Analytics"
indeed.com,725,Chicago,Epsilon,www.indeed.com/rc/clk?jk=3704295cbe0aee72,IL,Management Supervisor
indeed.com,726,United States,Aginity,www.indeed.com/rc/clk?jk=580fea3ad66bc013,,VP of Sales
indeed.com,727,Raleigh-Durham,MetLife,www.indeed.com/rc/clk?jk=371e705d64db03ce,NC,Principal Data Center Network Architect
indeed.com,728,Cincinnati,Epsilon,www.indeed.com/rc/clk?jk=76c67db500956f57,OH,Management Supervisor
indeed.com,729,United States,Talent Partners / IT Services,www.indeed.com/rc/clk?jk=8b62ab43f9f40c37,,Advanced Analytics Strategy Manager
indeed.com,730,United States,Talent Partners / IT Services,www.indeed.com/rc/clk?jk=b42a82364361eea4,,Strategy & Advanced Analytics Manager
indeed.com,731,Brisbane,"Bebe Stores, Inc.",www.indeed.com/rc/clk?jk=cbc427709ff8c477,CA,CRM Marketing Manager
indeed.com,732,San Francisco,Protingent,www.indeed.com/rc/clk?jk=35b85b12817a9d0d,CA,Data Analyst
indeed.com,734,San Francisco,Analytic Recruiting,www.indeed.com/rc/clk?jk=c1e1cb5269838add,CA,Senior Predictive Modeler
indeed.com,735,Port Washington,Analytic Recruiting,www.indeed.com/rc/clk?jk=e1e47b73cd57b3b3,NY,Analytics and Modeling Specialist
indeed.com,736,United States,IBM,www.indeed.com/rc/clk?jk=1980b2da054fd810,,Human Resource Analytics Consultant - Worldwide Advanced Analytics Center of Competency (CoC)
indeed.com,737,United States,IBM,www.indeed.com/rc/clk?jk=327483e754d88b67,,Worldwide Advanced Analytics Center of Competency (CoC) - Analytics Consultant: Watson Engagements
indeed.com,738,Champaign,Belcan TechServices,www.indeed.com/rc/clk?jk=439b63961ccd007e,IL,Big Data Analyst
indeed.com,739,Milpitas,"Redolent, Inc",www.indeed.com/rc/clk?jk=543bc8f60ceb3f2f,CA,Engineering Manager - Big Data Platform
indeed.com,740,San Francisco,Radium One,www.indeed.com/rc/clk?jk=c1898978f868925a,CA,"Associate Product Manager, Data & Optimization"
indeed.com,741,New York,Resolution Media,www.indeed.com/rc/clk?jk=52db553997b2525b,NY,"Director of Product Management, Foundations & Competitive Solutions"
indeed.com,742,Allentown,Cybertech,www.indeed.com/rc/clk?jk=7ab79c8ef0743761,PA,System Engineer
indeed.com,743,Burlingame,TellApart,www.indeed.com/rc/clk?jk=16960f88c7c0f16b,CA,Client Services Manager
indeed.com,744,Washington,Vega Consulting Solutions,www.indeed.com/rc/clk?jk=a24f034d7a0a9c82,DC,BI ETL developer
indeed.com,746,Cincinnati,Epsilon,www.indeed.com/rc/clk?jk=8e08a61f42a8b417,OH,Relationship Manager
indeed.com,747,Broomfield,Analytic Partners,www.indeed.com/rc/clk?jk=97b543823bf1d294,CO,Associate Analyst
indeed.com,748,Torrance,Calance US,www.indeed.com/rc/clk?jk=428ae7159aa1b6d4,CA,Sr. Database Developer/Analyst (Campaign Mgmt/Oracle)
indeed.com,749,Springdale,Epsilon,www.indeed.com/rc/clk?jk=c8b93dcf7094775e,AR,Account Executive
indeed.com,750,Redwood City,Elevate Recruiting Group,www.indeed.com/rc/clk?jk=688ae14fae5d6d29,CA,Principal Software Engineer/Architect Web Recommendations
indeed.com,751,Redwood City,Elevate Recruiting Group,www.indeed.com/rc/clk?jk=b70a55ea01bfbe60,CA,Principal Software Engineer/Architect - Web Recommendations
indeed.com,752,Texas,KGS,www.indeed.com/rc/clk?jk=905c8e12ef29b3ea,,Capacity Management Specialist (Software/System Arch Sr)
indeed.com,753,United States,IBM,www.indeed.com/rc/clk?jk=8ccbf9c4dcbe9601,,IBM Global Business Services (GBS) Strategy & Analytics Senior Analytics Consultant - Commercial Sector
indeed.com,754,Seattle,Amazon Corporate LLC,www.indeed.com/rc/clk?jk=15e6bc36f04b3b9e,WA,"Senior Research Scientist, Transportation Planning and Forecasting, Modeling and Optimization"
indeed.com,755,El Segundo,Raytheon,www.indeed.com/rc/clk?jk=0a9ca48fb5c25bd9,CA,Digital & Social Media Communications Senior Manager
indeed.com,757,Pittsburgh,Highmark Health,www.indeed.com/rc/clk?jk=555e1fd38f61d0f1,PA,Manager of Analytics -- Revenue Program Management (Risk Adjustment/Stars)
indeed.com,759,Winston-Salem,Inmar,www.indeed.com/rc/clk?jk=8073b647d1ffaeec,NC,Database Administrator (DBA)
indeed.com,760,Chicago,Epsilon,www.indeed.com/rc/clk?jk=a87c9600aac661de,IL,"Manager, Marketing Services"
indeed.com,761,Burlington,Analytic Recruiting,www.indeed.com/rc/clk?jk=aff6f4667121386b,MA,Marketing Analytics Director - Market Mix Modeling
indeed.com,763,Norcross,"Market Force Information, Inc.",www.indeed.com/rc/clk?jk=ea3daf76da1ef7d2,GA,Senior Systems Administrator
indeed.com,764,Boston,Arnold Worldwide,www.indeed.com/rc/clk?jk=05c9649fa6a9b343,MA,Associate Director
indeed.com,765,Redwood City,Rocket Fuel Inc.,www.indeed.com/rc/clk?jk=44ded80efa3d7160,CA,Software Engineer (Artificial Intelligence & Machine Learning Teams) - 2015 Graduates - Full Time
indeed.com,766,Santa Clara,Hitachi Data Systems,www.indeed.com/rc/clk?jk=71f294a41bae851a,CA,Senior Software Test Engineer - Automation
indeed.com,767,San Jose,FICO,www.indeed.com/rc/clk?jk=1624804b4d45f858,CA,Web Developer HTML5 CSS3
indeed.com,768,New York,Unified Social,www.indeed.com/rc/clk?jk=20cb8fc1f3fa25ac,NY,Junior Social Media Buyer
indeed.com,769,Los Angeles,MarketShare,www.indeed.com/rc/clk?jk=8c6f9c97b788c9f4,CA,Econometrician - (Marketing Scientist)
indeed.com,770,Work at Home,McKesson,www.indeed.com/rc/clk?jk=ef67ad6ae8f283a7,,Sales Executive Capacity Management
indeed.com,771,New York,Workbridge Associates,www.indeed.com/rc/clk?jk=c38d156598248a0a,NY,Sr. Data Scientist
indeed.com,772,Broomfield,Epsilon,www.indeed.com/rc/clk?jk=cd931f70274cb889,CO,Associate Account Manager - Sales (New Grad Program)
indeed.com,773,Provo,"Productive Data Solutions, Inc.",www.indeed.com/rc/clk?jk=d82970731aa2a153,UT,Data Scientist/SW Engineering Lead
indeed.com,774,Dearborn,CIBER,www.indeed.com/rc/clk?jk=b90c973b5c78850f,MI,Predictive Text Modelling Architect
indeed.com,775,New York,Ogilvy,www.indeed.com/rc/clk?jk=48f11f4dc222b665,NY,"Associate Director, Media Analytics"
indeed.com,776,Manchester,Southern New Hampshire University,www.indeed.com/rc/clk?jk=a297921ef3997c3c,NH,Online Adjunct Instructors - Data Analytics
indeed.com,777,Alexandria,Pentagon Federal Credit Union,www.indeed.com/rc/clk?jk=be0cac1084b07d91,VA,Marketing Quantitative Manager - Marketing Analyst
indeed.com,778,Fort Worth,Lockheed Martin,www.indeed.com/rc/clk?jk=0e48987bec92a796,TX,SAP BusinessObjects (BOBJ) Developer
indeed.com,779,Orlando,Pentaho,www.indeed.com/rc/clk?jk=9adc9dc223b0292a,FL,Strategic Solution Architect (multiple openings)
indeed.com,780,Provo,InsideSales.com,www.indeed.com/rc/clk?jk=741268f7d4c2d042,UT,Front-end Web Developer
indeed.com,781,Cambridge,The Bivium Group,www.indeed.com/rc/clk?jk=0ec3e3772fac9675,MA,"Data Scientists, Data Analysts, Data Engineers, Software Engineers for a profitable mobile rocket..."
indeed.com,782,Atlanta,MATRIX,www.indeed.com/rc/clk?jk=c3a2358d47ef971b,GA,Ruby and Java Developer
indeed.com,783,Nashville,Epsilon,www.indeed.com/rc/clk?jk=bb55837cfd2a2563,TN,"Director, Account"
indeed.com,784,Atlanta,CyberCoders,www.indeed.com/rc/clk?jk=40d67a96e7ba4138,GA,Data Scientist - Disruptive agriculture technology platform.
indeed.com,785,San Antonio,Integrity WFS,www.indeed.com/rc/clk?jk=732e8a4ae6d43e36,TX,Lead Analyst - Workforce Analyst
indeed.com,786,Los Angeles,MarketShare,www.indeed.com/rc/clk?jk=b1c0168b0489759b,CA,Sr. Hadoop Engineer - Tech Ops
indeed.com,789,Ambler,CyberCoders,www.indeed.com/rc/clk?jk=c6ae0b68f3ff62a9,PA,Data Scientist
indeed.com,790,Pittsburgh,Highmark Health,www.indeed.com/rc/clk?jk=7effcecc36e50e30,PA,Director of Analytics -- Revenue Program Management (Risk Adjustment & Stars)
indeed.com,791,Mountain View,AgilOne,www.indeed.com/rc/clk?jk=b0b0f2488f286dab,CA,Sr. Software Engineer - Front End/User Interface
indeed.com,792,Allentown,Johnson Service Group,www.indeed.com/rc/clk?jk=cea4f6053d38f6bb,PA,Systems Engineer
indeed.com,793,Orlando,Pentaho,www.indeed.com/rc/clk?jk=4cd569826a103057,FL,Solutions Architect
indeed.com,794,Orlando,Pentaho,www.indeed.com/rc/clk?jk=52087251436e767e,FL,Enterprise Architect - North America
indeed.com,797,San Francisco,Pentaho,www.indeed.com/rc/clk?jk=a5969a45b635815f,CA,"Sales Operations Manager, Compensation and Analytics"
indeed.com,798,United States,CyberCoders,www.indeed.com/rc/clk?jk=2069713dc6419f0b,,Data Scientist for an Innovative Company
indeed.com,800,San Francisco,StyleSeat,www.indeed.com/rc/clk?jk=92c7b1b8eadc48c1,CA,Head of BI
